house_type,state_name,mp_name,constituency_name,ida_name,city_name,block_name,village_name,location_type,work_status,dataset_source,recommended_date,allocated_amount,available_limit,expenditure_amt,actual_end_date,letter_no,is_completed,is_ongoing,is_unsanctioned,internal_key,project_id,expenditure_ratio,cost_variance_pct,project_age_days,days_to_complete,is_overdue,is_stalled,district_median_amount,district_mean_amount,district_std_amount,district_project_count,amount_vs_district_pct,state_median_amount,state_mean_amount,state_std_amount,amount_vs_state_pct,mp_median_amount,mp_project_count,constituency_project_count,risk_flags,financial_risk_score,delay_risk_score,expenditure_risk_score,allocated_amount_log,ml_anomaly_score,peer_deviation_score,duplicate_risk_score,overall_risk_score,risk_band,model_version,rules_version,scored_at
LOK,ODISHA,MP KANDHAMA 2,KANDHAMAL,KANDHA DISTRICT AUTHORITY,,KANDH BLOCK,VILLAGE 143,Rural,ONGOING,On_Going,2024-11-12,902572.68,226232.97,626157.98,,LTR/ODI/88372/2024,False,True,False,LOK|ODISHA|KANDHAMAL|MP KANDHAMA 2|2024-11-12|902573,3518,0.6937479871427085,-30.625201285729155,659,,True,False,1975814.83,2321277.933846154,1485645.547024049,13,-54.31896419159886,2633314.865,3349250.5269407895,5336475.314123972,-65.72484771964403,1169735.885,6,13,"[{'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 659, 'recommended_date': '2024-11-12', 'expected_completion_days': 365, 'days_overdue': 294}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,30.0,0.0,13.713005605746016,11.89,6.89,0.0,7.88,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,TAMIL NADU,MP COIMBATO 1,COIMBATORE,COIMBA DISTRICT AUTHORITY,,COIMB BLOCK,VILLAGE 281,Rural,SANCTIONED,On_Going,2025-10-12,3847665.11,483864.37,1899870.72,,LTR/TAM/50257/2024,False,True,False,LOK|TAMIL NADU|COIMBATORE|MP COIMBATO 1|2025-10-12|3847665,3519,0.49377236991397105,-50.6227630086029,325,,False,False,3696298.59,3212172.235555555,1118039.187653523,9,4.095083671257198,2863597.58,3269220.8874918567,3850237.578020535,34.364728370806894,3827310.085,4,9,[],0.0,0.0,0.0,15.162977317252501,8.65,1.9,0.0,1.06,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,MADHYA PRADESH,MP SEHORE 3,SEHORE,SEHORE DISTRICT AUTHORITY,,SEHOR BLOCK,VILLAGE 68,Rural,ONGOING,On_Going,2025-11-22,197623.2,25904.29,113679.21,,LTR/MAD/25518/2024,False,True,False,LOK|MADHYA PRADESH|SEHORE|MP SEHORE 3|2025-11-22|197623,3520,0.5752321083759396,-42.47678916240603,284,,False,False,2827312.43,2437436.7533333334,1202961.0036121488,9,-93.01021005308564,2848915.535,3223814.1172865853,4269909.788665431,-93.06321308680006,2529285.78,3,9,[],0.0,0.0,0.0,12.19412252643274,37.58,10.88,0.0,4.85,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,WEST BENGAL,MP MALDAHA 1,MALDAHA DAKSHIN,MALDAH DISTRICT AUTHORITY,MALDA CITY,,,Urban,SANCTIONED,On_Going,2024-10-26,3634164.79,1018841.77,967672.85,,LTR/WES/77123/2024,False,True,False,LOK|WEST BENGAL|MALDAHA DAKSHIN|MP MALDAHA 1|2024-10-26|3634165,3521,0.2662710432566818,-73.37289567433182,676,,True,False,1929219.91,2267546.9141666666,1466225.4310696167,12,88.37483332835811,2887277.125,3395449.535346821,4850272.067499016,25.8682361500024,2359802.4050000003,4,5,"[{'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 676, 'recommended_date': '2024-10-26', 'expected_completion_days': 365, 'days_overdue': 311}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,30.0,0.0,15.105890148801844,16.63,7.41,0.0,8.4,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,WEST BENGAL,MP VISHNUPU 2,VISHNUPUR,VISHNU DISTRICT AUTHORITY,,VISHN BLOCK,VILLAGE 328,Rural,SANCTIONED,On_Going,2023-12-22,2670927.6,336361.77,883814.0,,LTR/WES/64270/2024,False,True,False,LOK|WEST BENGAL|VISHNUPUR|MP VISHNUPU 2|2023-12-22|2670928,3522,0.3309015190078533,-66.90984809921467,985,,True,True,3953969.01,6308013.250909091,10222323.160416368,11,-32.44945538913062,2887277.125,3395449.535346821,4850272.067499016,-7.493202613864089,2670927.6,5,11,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 985, 'recommended_date': '2023-12-22', 'work_status': 'SANCTIONED', 'days_over_threshold': 255}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 985, 'recommended_date': '2023-12-22', 'expected_completion_days': 365, 'days_overdue': 620}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,14.79793676017359,10.36,2.63,0.0,12.3,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,RAJASTHAN,MP DHOLPUR 3,DHOLPUR,DHOLPU DISTRICT AUTHORITY,,DHOLP BLOCK,VILLAGE 935,Rural,ONGOING,On_Going,2024-06-15,1807846.84,30592.02,872149.9,,LTR/RAJ/55850/2024,False,True,False,LOK|RAJASTHAN|DHOLPUR|MP DHOLPUR 3|2024-06-15|1807847,3523,0.4824246615935673,-51.75753384064327,809,,True,True,3709523.75,2974514.2927272725,1691690.8918036597,11,-51.26471855046082,2826776.4850000003,3186668.4361034483,3962379.1840553363,-36.0456389250033,2935635.415,4,11,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 809, 'recommended_date': '2024-06-15', 'work_status': 'ONGOING', 'days_over_threshold': 79}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 809, 'recommended_date': '2024-06-15', 'expected_completion_days': 365, 'days_overdue': 444}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,14.407647657100632,7.45,5.28,0.0,12.27,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,UTTAR PRADESH,MP MUZAFFAR 3,MUZAFFARNAGAR,MUZAFF DISTRICT AUTHORITY,MUZAF CITY,,,Urban,ONGOING,On_Going,2024-08-18,1960896.76,294035.61,1389677.04,,LTR/UTT/21731/2024,False,True,False,LOK|UTTAR PRADESH|MUZAFFARNAGAR|MP MUZAFFAR 3|2024-08-18|1960897,3524,0.7086946484627779,-29.130535153722214,745,,True,True,2986464.0949999997,3011596.61,1335422.930285139,18,-34.34052117743608,2476120.885,3046122.1302469135,4188613.2164513455,-20.807712907764593,1960896.76,3,9,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 745, 'recommended_date': '2024-08-18', 'work_status': 'ONGOING', 'days_over_threshold': 15}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 745, 'recommended_date': '2024-08-18', 'expected_completion_days': 365, 'days_overdue': 380}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,14.488912967154354,7.62,3.38,0.0,12.1,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,BIHAR,MP JAMUI 3,JAMUI,JAMUI DISTRICT AUTHORITY,,JAMUI BLOCK,VILLAGE 918,Rural,ONGOING,On_Going,2023-06-20,4840813.51,155053.22,1763889.28,,LTR/BIH/57089/2024,False,True,False,LOK|BIHAR|JAMUI|MP JAMUI 3|2023-06-20|4840814,3525,0.3643786889034691,-63.56213110965309,1170,,True,True,3471110.13,3084022.8292307695,1556221.0206695949,13,39.46009572447648,2937949.88,3258337.472611684,4287860.567586842,64.76841701601799,3631310.425,6,13,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 1170, 'recommended_date': '2023-06-20', 'work_status': 'ONGOING', 'days_over_threshold': 440}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 1170, 'recommended_date': '2023-06-20', 'expected_completion_days': 365, 'days_overdue': 805}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,15.392593551724197,17.09,5.8,0.0,13.29,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,HARYANA,MP KARNAL 3,KARNAL,KARNAL DISTRICT AUTHORITY,,KARNA BLOCK,VILLAGE 104,Rural,ONGOING,On_Going,2024-06-09,4640252.66,712581.41,2159791.71,,LTR/HAR/24074/2024,False,True,False,LOK|HARYANA|KARNAL|MP KARNAL 3|2024-06-09|4640253,3526,0.46544700649985726,-53.45529935001427,815,,True,True,2017168.935,2289767.7122727274,1453082.6446549234,44,130.03788029285707,2258938.6,2696786.108126888,3266749.413671894,105.41738761735269,2307153.38,15,44,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 815, 'recommended_date': '2024-06-09', 'work_status': 'ONGOING', 'days_over_threshold': 85}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 815, 'recommended_date': '2024-06-09', 'expected_completion_days': 365, 'days_overdue': 450}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP KARNAL 3', 'mp_project_count': 15, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 4.12}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R010', 'rule_name': 'High Constituency Project Concentration', 'detection_type': 'RULE', 'severity': 'LOW', 'score_contribution': 15, 'justification': 'Constituency has 2x+ projects compared to the constituency average. May indicate inequitable distribution or data pattern requiring review.', 'evidence': {'constituency_name': 'KARNAL', 'constituency_project_count': 44, 'all_constituencies_mean_count': 11.6, 'ratio_to_mean': 3.78}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,15.35027959081164,42.18,14.06,0.0,16.62,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,ODISHA,MP DEOGARH 2,DEOGARH,DEOGAR DISTRICT AUTHORITY,DEOGA CITY,,,Urban,ONGOING,On_Going,2024-11-13,4252286.37,622956.2,936165.78,,LTR/ODI/80033/2024,False,True,False,LOK|ODISHA|DEOGARH|MP DEOGARH 2|2024-11-13|4252286,3527,0.22015586405578794,-77.9844135944212,658,,True,False,3053969.7350000003,2779933.8833333333,1549292.0282468463,12,39.23799968502306,2633314.865,3349250.5269407895,5336475.314123972,61.48036174929654,2502226.77,7,12,"[{'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 658, 'recommended_date': '2024-11-13', 'expected_completion_days': 365, 'days_overdue': 293}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,30.0,0.0,15.262967600826274,18.24,5.63,0.0,8.39,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,UTTAR PRADESH,MP AMROHA 3,AMROHA,AMROHA DISTRICT AUTHORITY,,AMROH BLOCK,VILLAGE 868,Rural,ONGOING,On_Going,2025-03-08,2435761.06,171103.4,1786221.39,,LTR/UTT/52050/2024,False,True,False,LOK|UTTAR PRADESH|AMROHA|MP AMROHA 3|2025-03-08|2435761,3528,0.7333319426660019,-26.66680573339982,543,,True,False,2961691.22,6477915.547142857,10320770.989146875,7,-17.757764767928784,2476120.885,3046122.1302469135,4188613.2164513455,-1.6299618182817326,3365999.0949999997,4,7,"[{'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 543, 'recommended_date': '2025-03-08', 'expected_completion_days': 365, 'days_overdue': 178}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,30.0,0.0,14.705770226522379,4.78,1.32,0.0,6.61,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,ASSAM,MP DIPHU 3,DIPHU,DIPHU DISTRICT AUTHORITY,,DIPHU BLOCK,VILLAGE 723,Rural,SANCTIONED,On_Going,2026-05-10,353848.12,32420.25,109843.0,,LTR/ASS/85972/2024,False,True,False,LOK|ASSAM|DIPHU|MP DIPHU 3|2026-05-10|353848,3529,0.3104241446867091,-68.95758553132909,115,,False,False,3195273.31,2889433.539523809,1658717.0376346412,21,-88.92588878414284,2659988.74,3140454.027846154,4183702.826233742,-86.69738278666547,3404750.6,9,21,"[{'rule_id': 'R009', 'rule_name': 'Potential Duplicate Work', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 50, 'justification': 'Similar project detected in same constituency with close location and amount. NOTE: Similarity based on location+amount only (no work descriptions available). Requires human verification.', 'evidence': {'similar_project_id': 498, 'similarity_score': 1.0, 'match_factors': {'same_state': True, 'same_constituency': True, 'same_mp': False, 'same_ida': True, 'same_location_type': True, 'amount_within_15pct': False, 'dates_within_180_days': False, 'note': 'Similarity based on location+amount only (no work descriptions available in public API)'}, 'note': 'Similarity detection based on location+amount only. Work descriptions not available in public API. Human verification required.'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,0.0,0.0,12.776625886571349,42.22,10.3,100.0,20.25,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,MAHARASHTRA,MP MUMBAI S 2,MUMBAI SOUTH,MUMBAI DISTRICT AUTHORITY,,MUMBA BLOCK,VILLAGE 816,Rural,ONGOING,On_Going,2024-03-19,3531884.97,438316.96,828998.3,,LTR/MAH/21137/2024,False,True,False,LOK|MAHARASHTRA|MUMBAI SOUTH|MP MUMBAI S 2|2024-03-19|3531885,3530,0.23471837476065932,-76.52816252393406,897,,True,True,2007246.87,3927945.0428,9009791.881745813,25,75.95668090392887,2346259.94,3038844.6473770496,4710633.059008409,50.53255224568171,3551147.8150000004,4,12,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 897, 'recommended_date': '2024-03-19', 'work_status': 'ONGOING', 'days_over_threshold': 167}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R003', 'rule_name': 'Overdue Ongoing Project', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 30, 'justification': 'Ongoing project older than 365 days. Projects are expected to complete within ~365 days per MPLADS scheme guidelines.', 'evidence': {'project_age_days': 897, 'recommended_date': '2024-03-19', 'expected_completion_days': 365, 'days_overdue': 532}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,55.0,0.0,15.07734255536036,18.73,7.7,0.0,13.64,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
